,text,reply_settings,possibly_sensitive,edit_history_tweet_ids,source,lang,referenced_tweets,conversation_id,created_at,context_annotations,author_id,id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,entities.urls,entities.hashtags,entities.annotations,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,in_reply_to_user_id,entities.mentions,attachments.media_keys
73,"RT @fstinnovations: 🎃👻 #Halloween 🎩🕸
＼#トリックオアリツイート CP／

フォロー&amp;RTで
- ̗̀🎁 ̖́-  #iPhone14pro - ̗̀🎁 ̖́-

1名様へ #プレゼント

■ 応募方法
① @fstinnovations を…",everyone,False,['1591203914170630144'],Twitter for Android,ja,"[{'type': 'retweeted', 'id': '1585542892046589953'}]",1591203914170630144,2022-11-11T22:59:10.000Z,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1301463450099482625', 'name': 'Halloween ', 'description': 'This entity includes all conversations for Halloween for all years'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1296394094009151488', 'name': 'Halloween'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",1550822920699580416,1591203914170630144,3828,0,0,0,,"[{'start': 23, 'end': 33, 'tag': 'Halloween'}, {'start': 38, 'end': 50, 'tag': 'トリックオアリツイート'}, {'start': 80, 'end': 92, 'tag': 'iPhone14pro'}, {'start': 109, 'end': 115, 'tag': 'プレゼント'}]",,5,False,2022-11-11T23:29:10.000Z,,"[{'start': 3, 'end': 18, 'username': 'fstinnovations', 'id': '1324216208816664581'}, {'start': 126, 'end': 141, 'username': 'fstinnovations', 'id': '1324216208816664581'}]",
74,"RT @sirollc: おはようございます！

今日もiPhone14欲しい方は
リツイート、フォローで教えて下さい。 https://t.co/CsdFvLQ4en",mentionedUsers,False,['1591203880146472961'],Twitter Web App,ja,"[{'type': 'retweeted', 'id': '1591203472934047745'}]",1591203880146472961,2022-11-11T22:59:02.000Z,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",1507762679351738369,1591203880146472961,674,0,0,0,"[{'start': 61, 'end': 84, 'url': 'https://t.co/CsdFvLQ4en', 'expanded_url': 'https://twitter.com/sirollc/status/1591203472934047745/photo/1', 'display_url': 'pic.twitter.com/CsdFvLQ4en', 'media_key': '3_1591203465224589312'}]",,,5,False,2022-11-11T23:29:02.000Z,,"[{'start': 3, 'end': 11, 'username': 'sirollc', 'id': '449106717'}]",['3_1591203465224589312']
75,"RT @JP_NEWSTATE: ＼\🎊1st Anniversary キャンペーン開催🎊/／

皆さまのおかげで #ニューステ はリリース1周年‼️
感謝をこめて #iPhone14Pro と #airpodspro2 や #Amazonギフト券 10万円分を #プレゼント…",everyone,False,['1591203874421239808'],Twitter for iPhone,ja,"[{'type': 'retweeted', 'id': '1590992733253947392'}]",1591203874421239808,2022-11-11T22:59:01.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",847793698741944320,1591203874421239808,9634,0,0,0,,"[{'start': 58, 'end': 64, 'tag': 'ニューステ'}, {'start': 83, 'end': 95, 'tag': 'iPhone14Pro'}, {'start': 98, 'end': 110, 'tag': 'airpodspro2'}, {'start': 113, 'end': 124, 'tag': 'Amazonギフト券'}, {'start': 132, 'end': 138, 'tag': 'プレゼント'}]",,5,False,2022-11-11T23:29:01.000Z,,"[{'start': 3, 'end': 15, 'username': 'JP_NEWSTATE', 'id': '1333693963451043841'}]",
76,"RT @JP_NEWSTATE: ＼\🎊1st Anniversary キャンペーン開催🎊/／

皆さまのおかげで #ニューステ はリリース1周年‼️
感謝をこめて #iPhone14Pro と #airpodspro2 や #Amazonギフト券 10万円分を #プレゼント…",everyone,False,['1591203873267777536'],懸賞ファン,ja,"[{'type': 'retweeted', 'id': '1590992733253947392'}]",1591203873267777536,2022-11-11T22:59:01.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",2899627682,1591203873267777536,9634,0,0,0,,"[{'start': 58, 'end': 64, 'tag': 'ニューステ'}, {'start': 83, 'end': 95, 'tag': 'iPhone14Pro'}, {'start': 98, 'end': 110, 'tag': 'airpodspro2'}, {'start': 113, 'end': 124, 'tag': 'Amazonギフト券'}, {'start': 132, 'end': 138, 'tag': 'プレゼント'}]",,5,False,2022-11-11T23:29:01.000Z,,"[{'start': 3, 'end': 15, 'username': 'JP_NEWSTATE', 'id': '1333693963451043841'}]",
77,"RT @sirollc: おはようございます！

今日もiPhone14欲しい方は
リツイート、フォローで教えて下さい。 https://t.co/CsdFvLQ4en",mentionedUsers,False,['1591203869601988608'],Twitter for iPhone,ja,"[{'type': 'retweeted', 'id': '1591203472934047745'}]",1591203869601988608,2022-11-11T22:59:00.000Z,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",1521145598715461633,1591203869601988608,674,0,0,0,"[{'start': 61, 'end': 84, 'url': 'https://t.co/CsdFvLQ4en', 'expanded_url': 'https://twitter.com/sirollc/status/1591203472934047745/photo/1', 'display_url': 'pic.twitter.com/CsdFvLQ4en', 'media_key': '3_1591203465224589312'}]",,,5,False,2022-11-11T23:29:00.000Z,,"[{'start': 3, 'end': 11, 'username': 'sirollc', 'id': '449106717'}]",['3_1591203465224589312']
78,Join me in this massive airdrop from Attlas https://t.co/4ES2TfWBlY with iPhone14 and 600.000.000 SHIB prize pool! #attlas #attlas_airdrop,everyone,False,['1591203801926889473'],Twitter Web App,en,"[{'type': 'quoted', 'id': '1590276961544601603'}]",1591203801926889473,2022-11-11T22:58:44.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696848252391426', 'name': 'Financial Services Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks '}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1139229087682068480', 'name': 'Tether cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1448236149676261380', 'name': 'Shiba Inu'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1139229087682068480', 'name': 'Tether cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1448236149676261380', 'name': 'Shiba Inu'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1478776259068907541', 'name': 'Cryptotokens'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1484181943616884743', 'name': 'Cryptocoins'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1491481998862348291', 'name': 'Digital asset industry'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1492162686204854274', 'name': 'Digital assets & cryptocurrency', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",1495309175341330434,1591203801926889473,0,0,0,0,"[{'start': 44, 'end': 67, 'url': 'https://t.co/4ES2TfWBlY', 'expanded_url': 'https://twitter.com/attlas_exchange/status/1590276961544601603', 'display_url': 'twitter.com/attlas_exchang…'}]","[{'start': 115, 'end': 122, 'tag': 'attlas'}, {'start': 123, 'end': 138, 'tag': 'attlas_airdrop'}]","[{'start': 37, 'end': 42, 'probability': 0.4188, 'type': 'Organization', 'normalized_text': 'Attlas'}, {'start': 73, 'end': 80, 'probability': 0.8627, 'type': 'Product', 'normalized_text': 'iPhone14'}, {'start': 98, 'end': 101, 'probability': 0.4638, 'type': 'Other', 'normalized_text': 'SHIB'}, {'start': 116, 'end': 121, 'probability': 0.3372, 'type': 'Organization', 'normalized_text': 'attlas'}, {'start': 124, 'end': 137, 'probability': 0.5835, 'type': 'Other', 'normalized_text': 'attlas_airdrop'}]",5,True,2022-11-11T23:28:44.000Z,,,
79,"RT @JP_NEWSTATE: ＼\🎊1st Anniversary キャンペーン開催🎊/／

皆さまのおかげで #ニューステ はリリース1周年‼️
感謝をこめて #iPhone14Pro と #airpodspro2 や #Amazonギフト券 10万円分を #プレゼント…",everyone,False,['1591203782494654464'],Twitter for iPhone,ja,"[{'type': 'retweeted', 'id': '1590992733253947392'}]",1591203782494654464,2022-11-11T22:58:39.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",1264786646240645120,1591203782494654464,9634,0,0,0,,"[{'start': 58, 'end': 64, 'tag': 'ニューステ'}, {'start': 83, 'end': 95, 'tag': 'iPhone14Pro'}, {'start': 98, 'end': 110, 'tag': 'airpodspro2'}, {'start': 113, 'end': 124, 'tag': 'Amazonギフト券'}, {'start': 132, 'end': 138, 'tag': 'プレゼント'}]",,5,False,2022-11-11T23:28:39.000Z,,"[{'start': 3, 'end': 15, 'username': 'JP_NEWSTATE', 'id': '1333693963451043841'}]",
80,"RT @sirollc: おはようございます！

今日もiPhone14欲しい方は
リツイート、フォローで教えて下さい。 https://t.co/CsdFvLQ4en",mentionedUsers,False,['1591203761502191616'],Twitter Web App,ja,"[{'type': 'retweeted', 'id': '1591203472934047745'}]",1591203761502191616,2022-11-11T22:58:34.000Z,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",1586296333844983809,1591203761502191616,674,0,0,0,"[{'start': 61, 'end': 84, 'url': 'https://t.co/CsdFvLQ4en', 'expanded_url': 'https://twitter.com/sirollc/status/1591203472934047745/photo/1', 'display_url': 'pic.twitter.com/CsdFvLQ4en', 'media_key': '3_1591203465224589312'}]",,,5,False,2022-11-11T23:28:34.000Z,,"[{'start': 3, 'end': 11, 'username': 'sirollc', 'id': '449106717'}]",['3_1591203465224589312']
81,"RT @Wowwlog: รีวิว #iPhone14ProMax ใต้น้ำ
ก็ดูเหมือนจะใช้งานได้ดีอยู่ แต่สัญญาณทะลุผ่านชั้นน้ำไปไม่ค่อยได้เท่าไหร่ ติดๆดับๆ โดยรวมเครื่องยั…",everyone,False,['1591203696540778497'],Twitter for iPhone,th,"[{'type': 'retweeted', 'id': '1590524107913035776'}]",1591203696540778497,2022-11-11T22:58:19.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",778306434,1591203696540778497,1441,0,0,0,,"[{'start': 19, 'end': 34, 'tag': 'iPhone14ProMax'}]",,5,False,2022-11-11T23:28:19.000Z,,"[{'start': 3, 'end': 11, 'username': 'Wowwlog', 'id': '351536086'}]",
82,"RT @JP_NEWSTATE: ＼\🎊1st Anniversary キャンペーン開催🎊/／

皆さまのおかげで #ニューステ はリリース1周年‼️
感謝をこめて #iPhone14Pro と #airpodspro2 や #Amazonギフト券 10万円分を #プレゼント…",everyone,False,['1591203667440721920'],Twitter for Android,ja,"[{'type': 'retweeted', 'id': '1590992733253947392'}]",1591203667440721920,2022-11-11T22:58:12.000Z,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",1307481950,1591203667440721920,9634,0,0,0,,"[{'start': 58, 'end': 64, 'tag': 'ニューステ'}, {'start': 83, 'end': 95, 'tag': 'iPhone14Pro'}, {'start': 98, 'end': 110, 'tag': 'airpodspro2'}, {'start': 113, 'end': 124, 'tag': 'Amazonギフト券'}, {'start': 132, 'end': 138, 'tag': 'プレゼント'}]",,5,False,2022-11-11T23:28:12.000Z,,"[{'start': 3, 'end': 15, 'username': 'JP_NEWSTATE', 'id': '1333693963451043841'}]",
83,"RT @sirollc: おはようございます！

今日もiPhone14欲しい方は
リツイート、フォローで教えて下さい。 https://t.co/CsdFvLQ4en",mentionedUsers,False,['1591203656321622017'],Twitter for iPhone,ja,"[{'type': 'retweeted', 'id': '1591203472934047745'}]",1591203656321622017,2022-11-11T22:58:09.000Z,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",1446753274753781761,1591203656321622017,674,0,0,0,"[{'start': 61, 'end': 84, 'url': 'https://t.co/CsdFvLQ4en', 'expanded_url': 'https://twitter.com/sirollc/status/1591203472934047745/photo/1', 'display_url': 'pic.twitter.com/CsdFvLQ4en', 'media_key': '3_1591203465224589312'}]",,,5,False,2022-11-11T23:28:09.000Z,,"[{'start': 3, 'end': 11, 'username': 'sirollc', 'id': '449106717'}]",['3_1591203465224589312']
